default,student,balance,income
No,No,944.3325674,44444.14918
No,No,877.501423,25587.74393
No,No,1344.103406,41417.34592
Yes,Yes,1543.099582,18304.65057
No,No,380.31745005709297,38864.58415
No,Yes,1176.893303,23634.81573
No,No,733.1999149,34524.91886
No,No,348.99702876562696,48942.02578
No,Yes,1380.087526,19245.83269
No,No,943.1657194,40369.69803
No,No,1248.885849,51897.39490837901
No,No,713.2234920122569,51107.86009502321
No,No,834.2356081635851,36721.86221
No,No,0,26200.0384
No,No,1558.883862,37489.72211
No,No,1362.186619,37736.7496
No,No,1581.521505,45729.88805
No,No,324.8549714,39752.35419
No,No,1112.73574,47527.125575785096
No,No,379.5987261,32578.435826225097
No,No,1549.0981513814002,26239.78187
No,No,1489.415915,46732.76781
No,No,548.2063638,41647.72716
No,No,561.968473,37637.00503
No,No,595.4867014,34470.41803
No,No,267.5139688,27364.86548
No,Yes,1793.3031877157605,21034.87965
No,Yes,1773.153542,10177.86674
No,No,618.8603727,37333.33383
No,No,205.6438081,37766.49369
No,No,1011.431543,36364.75385
No,No,0,38130.64567
No,Yes,1154.432105,15221.17239
No,No,292.5159807,43705.37904
No,Yes,1106.946277,19233.77389
Yes,No,1665.954621,30070.13526
No,Yes,968.671101,22212.74103
No,No,797.2493692912469,39928.58818
No,Yes,636.8978227,18620.23895
No,Yes,1011.334848,14101.2903
No,No,791.0352223,47303.67664
No,No,942.4747495,36965.045572252006
No,No,706.9742779,46165.154533487694
No,No,767.4348125,55990.87461
No,No,568.8436683,37074.54081
No,Yes,1271.5629570623598,18999.61681
No,No,938.9391417261212,44280.78635
No,No,1012.194199,34631.706050092595
No,No,1355.493231,18935.511509808603
No,No,912.0487219,43486.957080641805
No,No,289.5988343,25724.77064
Yes,Yes,2035.861557,14435.84319
No,Yes,1602.179886,17858.06791
No,Yes,0,20067.80976
No,Yes,1202.390705,14036.62088
No,No,554.7076529,28164.19855
No,Yes,229.9887235,2541.200814
No,No,768.979148,35503.90896
No,Yes,1211.040146,16898.12947
No,No,0,35648.38116
No,No,0,27537.73535
No,Yes,859.9366511,15966.717126893702
No,No,0,47556.30125
No,Yes,1471.538391,14959.66188
No,Yes,582.8738672,17730.5511
No,Yes,463.1193392,25858.28175
No,No,986.1541303,48940.49003
No,No,534.7460545,29685.12923
No,No,1402.690527,39656.6322
No,No,967.748001,46278.074520270704
No,No,884.0225177796381,36889.42825
No,Yes,455.6999383,19080.80899
No,No,0,66915.57179
No,No,1141.23821,37917.66454
No,No,365.2358798,21358.00005
No,No,38.37592458,33579.35623
No,Yes,731.9706112702721,13593.14051
No,No,1006.719786,47784.318473800005
No,No,1107.801156,34561.94954
No,No,777.5308087322161,45673.67391
No,No,1501.4260872910502,35398.95712
No,Yes,862.0600385,12085.45308
No,Yes,12.1864203,19910.96897
No,No,0,30208.04644
No,No,1820.32549,31309.998484059503
No,No,576.0689929,40179.83005
No,No,837.7526213,31017.901135794706
No,No,399.793885,34875.33233
No,Yes,578.7550989,20909.83537
No,No,1106.540875,46565.05995
No,No,390.7456114,38442.29606
No,Yes,274.1946278,15421.55166
No,No,1476.877642,42271.33341
No,No,578.4607424,20306.93601
No,No,1064.147713,28192.12588
No,No,1598.303417,46404.66469
No,No,863.4518296,33529.88065
No,No,1157.759857,32574.5029
No,Yes,406.3860491,24086.95249
No,No,309.2444877,44202.7075
No,No,943.9512443,28353.63001
No,No,1206.791937,42916.701394757794
No,Yes,1448.060458,21028.286750215702
No,No,1166.593989,26977.62275
No,No,800.308672,61281.30081
No,No,714.9260001,31032.8697
No,No,471.2550830695481,28417.741990770297
No,No,662.1644451,30390.06007
No,No,770.4319619,53398.31473
No,No,597.3268696,55496.77711
No,No,140.8530225,48183.27674
No,No,1035.552944,29423.23203
No,Yes,784.1087812,11560.5677
No,Yes,442.02742502512496,17072.33664
No,No,888.081432,54072.65702
No,No,704.2029083070449,44775.12201
No,Yes,1016.450616,15099.530201258798
No,No,1036.460728,42914.98167
No,Yes,1060.220034,22795.94299
No,No,1243.92806,38075.4383
No,Yes,1291.977346,26571.87456
No,No,69.25247581,20222.86624
No,No,196.3892855,29932.66203
No,Yes,709.0271029,18305.73452
No,No,1034.149962,52106.8387
No,No,868.0060300576109,50549.53346
No,No,1236.006993,48800.35685
No,No,12.912349554621802,46282.257732984806
No,Yes,826.4536365,21342.70303
No,Yes,703.9900093640159,20752.17544
No,Yes,817.1214384003109,13152.03413
No,No,1210.014631,45066.133244343095
No,Yes,766.4062474,22296.9837
No,No,1643.654052,33980.82583
No,No,1053.014778,54009.631944730594
No,No,240.07743452145695,41508.9557
No,No,62.65294851,44440.70548
No,Yes,924.2332039216632,11194.66888
No,Yes,944.0710359,26027.68765
No,No,295.7854428,51837.75233
Yes,No,2085.586978,35657.22567
No,No,474.3552638,58068.62224
No,No,504.7233526,54297.11366
No,No,292.3841444,33961.10045
No,No,593.2804677973401,40227.14388
No,No,76.06408834,50054.76235
No,Yes,1270.09281,16809.00645
No,No,877.3436869,40689.47859
No,Yes,932.5609425,20980.805504615702
No,No,279.9633883,30262.11714
No,No,1155.175006,40398.39935
No,No,0,45431.75759
No,Yes,1216.767562,23378.57282
No,Yes,0,15274.46903
No,Yes,728.5493992,22891.92938
No,No,0,48365.57759
No,Yes,643.5652672,21323.04944
No,No,973.0823643,27289.271322484303
No,Yes,1177.9574247621902,14385.16707
No,No,196.9871114,41314.99362
No,No,1526.268669,44845.13629
No,No,441.3960845630661,56060.203610166696
No,No,1004.641773,56533.31307
No,No,1258.069534,36645.14057
No,No,1563.993419,37119.60197
No,No,367.3515763,29905.52786
No,Yes,1222.768041,18276.43406
No,Yes,1582.202813,19682.872489913894
No,No,647.130283,32725.38665
No,No,0,33146.49534
No,Yes,1585.3330294584198,15079.48894
No,Yes,837.9723362,25773.18265
No,Yes,686.7821494,10543.55632
No,No,947.842159,37891.03704
No,Yes,1205.055008,18101.67631
No,No,1254.131055,37456.261990946805
No,No,949.1238463,50528.53387
No,No,530.24602,27610.70309
No,No,833.6899702563811,54558.14011
No,No,638.4653109,36173.98245
Yes,Yes,2387.314867,28296.91472
No,Yes,839.3908902231309,21383.23117
No,No,294.634281,63285.02511
No,No,1178.179438,34720.93616
No,No,1149.720136,57890.51595827941
No,No,909.7642677,42468.27822
No,Yes,1391.508027,18539.59036
No,Yes,1029.2496321845802,18018.358313631103
No,No,1504.59694,30773.74284
No,No,1276.4893,35122.853614746404
No,No,874.9150425384449,25023.32309
No,No,1104.689463,51516.33629
No,No,0,47056.199187733495
No,No,698.800444,37466.02029921991
No,No,1055.410868,33945.14276
No,Yes,131.28461051853998,14491.84407
No,No,795.9037859663589,44181.671863610994
No,No,611.9542968,39291.20373
No,No,1670.423008,41409.77115
No,No,1423.149545,33591.231539435496
No,No,770.6419391769119,29623.47129
No,No,1315.469609,29808.35223
No,No,599.204105,53218.11086
No,No,584.3567410214421,34128.76699
No,No,27.27187849,51659.87841
No,No,65.72759508,32332.18265
No,No,1338.4611161707198,23909.546946681403
No,Yes,1120.422968,16151.25285
No,No,726.0293438,41996.12441
No,No,1353.588284,44372.79392
No,No,531.7442107,38122.1924
No,No,1824.641385,36762.80884
No,Yes,894.4654681,14035.49914
No,Yes,1275.538565,16445.624723891102
No,No,550.6243941,19106.26579
No,Yes,270.3910262,13158.44223
No,No,651.9986041,35266.12844
No,No,718.3511021303619,50765.89263
No,No,1008.94654,31235.78292
No,Yes,1510.747812,13390.92
No,No,1393.368283,38371.97746
No,No,586.5882744,45519.83771
No,No,793.4139267,45873.17997
No,No,285.9101691,43263.63064
No,Yes,550.3810558,20322.76863
No,Yes,716.4919950313879,16785.38532
No,No,383.6864669,39946.48497
No,No,252.3333091,38431.81869
No,No,1164.10427,40167.02331288991
No,No,1080.185777,38398.8661
No,No,906.4785442,47101.990627242005
No,No,457.80009856562896,26567.24108
No,No,1215.867359,42762.121834804304
No,No,217.3615206,45083.11137
No,Yes,1076.727705,12502.64492
No,Yes,58.066062076726894,23639.23362
No,No,1615.225001,55219.52001
No,Yes,1119.001789,22811.393799216003
No,No,671.9580672,17621.45385
No,No,634.2179264,38672.74965
No,Yes,831.8185363,16164.48461
No,Yes,373.0625165,22018.9821
No,No,776.4548762113409,58481.54391
No,Yes,1031.3039386417402,12195.379828648798
No,No,910.6724158,43795.5817
No,No,1010.809065,42163.4536
No,No,1090.35035,48280.94632
No,No,1008.550343,53801.61564
No,No,0,50127.18047
No,Yes,1824.368004,20074.2811
No,No,730.1644184789931,44411.67827
No,No,991.1317826,30941.54852
No,No,1356.516665,35030.635024728304
No,No,576.6355769,41699.20979
No,No,1334.554191,43385.82181
No,No,1487.661808,47624.3796
No,No,778.6934925,48551.97108
No,No,444.1963823,37599.420186665295
No,No,1023.36216,34632.102692262204
No,Yes,153.4000958,17840.38488
No,No,661.7606164,47169.35685
No,No,312.6147065,34918.61291
No,No,645.3725645,30102.03554
No,No,0,49010.27332
No,No,779.6147234,22975.49302
No,Yes,569.4987908,19755.52114
No,No,1287.765895,38507.11939
No,No,1177.81507,32294.54565
No,No,795.3685571,25704.64664
No,No,877.039197,24902.73549
No,No,823.9919883,36701.53017
No,No,1019.215358,52089.64463
No,No,942.7374821,38908.88112
No,No,6.787861759,40145.339091531205
No,No,0,55158.15124
No,Yes,1420.204205,22790.79583
No,Yes,1254.662583,18189.52076
No,No,0,37796.403456911205
No,No,1140.071899,33605.37793
No,Yes,747.9585112,19869.39018
No,No,1598.602553,48717.26315
No,No,1226.3707172257302,21426.30698
No,No,929.8199349,50611.98595468111
No,No,807.405738,43853.88425
No,No,345.3649412,56965.70211
No,No,982.4509448889348,42907.02619
No,Yes,1067.670767,14485.948489498602
No,No,742.5406142,39017.95032
No,No,1060.178447,30948.29027
No,No,523.7533678,33767.05071
No,No,697.9829150442281,29799.319198356203
Yes,Yes,1500.894533,15802.23288
No,Yes,1682.8976310316102,14378.8906
No,Yes,1264.04207,6466.513408206811
No,No,1352.462336,34247.78002
No,No,376.8789166,50671.32275
No,No,629.5612815,37255.36509
No,Yes,709.4142298342481,11355.11271
No,No,541.3462788,42332.24628
No,No,421.1723819,42721.47777
No,No,500.8042199,47910.96385
No,No,0,41663.34011
No,No,1089.365873,43360.16015
No,No,603.8474825,56468.12224
Yes,No,1165.539853,50341.5739
No,No,1457.622602,43155.3627
No,No,390.0550264,27108.21366
No,No,584.1412164,35517.229110795495
No,No,901.0122829,13498.12653
No,Yes,1380.096737,14142.07544
No,No,1146.067689,39902.44189218951
No,No,1058.0259686312402,43327.02611
No,No,474.3796621,35980.75279
No,Yes,969.1435189,22425.405757430697
No,Yes,1616.738878,12557.82288
No,No,1185.028651,33298.500399847995
No,No,472.63322893759806,41257.38603
No,No,1257.625123,30964.23458
No,No,640.9184388,37306.69398709911
No,No,105.7442477,42442.84735
No,No,672.4267927,25947.24541
No,No,568.6664470370299,45186.97594
No,Yes,368.1982988,26670.012112972203
No,No,1546.5485063767098,57266.829589359695
No,No,230.2203941,28930.254520578903
No,No,815.0547023671879,34200.18335
No,Yes,164.3055117,17995.85826
No,Yes,1785.797516,15291.6708
No,No,661.0522978,27873.63791
No,Yes,979.8771549,13522.42151
No,Yes,778.2499052073039,23805.91057
No,Yes,190.61927827327705,21744.50932
No,No,523.813717,45284.18935
No,No,175.6988688,40044.47032
No,No,977.9479232,38368.48417
No,No,837.6953592078909,44260.76441
No,Yes,1436.32082,27658.386668339503
No,No,638.229501,53812.79788
No,No,714.0116591,48631.36436
No,No,738.2532476636659,36086.09213
No,No,507.52653485623904,58027.77092246019
No,Yes,1033.833494,15818.0614
No,Yes,19.73946092,20514.17137
No,No,434.704864,48898.37012
No,No,0,45334.83933
No,No,629.7640719,53069.32515
No,Yes,522.7677589,26900.280722748503
No,Yes,294.6564875,11681.46233
No,Yes,469.4256329,14647.00227
No,No,838.4370383,40903.48069
No,No,1407.639515,52746.13315
No,Yes,1417.225499,16053.97426
No,No,363.9940646,38110.44311
No,Yes,128.2518222,17076.5736
Yes,Yes,1894.168201,28321.68455
No,Yes,1624.795642,10623.59745
No,No,645.9492708,46406.33798
No,No,684.0849048546299,38184.56838
No,No,1168.284538,46904.60382
No,No,766.1240549,51614.0562
No,Yes,738.2686012,14063.07546
No,No,525.8903383,45530.50912
No,No,631.2535067,38877.57033
No,No,0,65943.78394
No,No,913.9139657,53809.33035823191
No,No,578.7525663,60498.92546
No,No,1503.849951,43888.39666
No,Yes,555.2657969,11581.22066
Yes,Yes,1289.24621,13624.545258478602
No,No,545.5665107,35714.65113
No,No,1112.348992,33468.822184504505
No,No,564.9074481127079,35820.88568
No,No,591.8414074,38879.50988
No,Yes,908.1228118928348,22084.27165
Yes,Yes,2169.196187,18195.2669
No,Yes,1108.105366,15337.302271871698
No,No,0,27167.26039
No,No,957.5919029,35330.85535
No,No,448.0399683,29537.31025
No,No,1188.072875,40704.70722
No,Yes,1223.885814,19520.009
No,Yes,959.967042,18413.86385
No,No,734.7218364,35010.02587
No,No,0,47628.41183
No,No,1423.284258,48914.19708
No,No,217.1635013,26975.491809377003
No,No,672.0451389,36705.34046
No,No,830.7653897909689,45958.98422
No,No,652.5281789,58750.496
No,No,533.9891482,64930.2398
No,Yes,1626.634079,17721.630064413897
No,No,1382.1209766825598,30395.68823
No,No,0,38663.20051
No,No,1165.689152,38110.36478
No,No,1190.4205070486698,34198.05133
No,No,435.2146571,39505.412457212005
No,Yes,1382.422544,17166.04257
No,No,1265.954833,27233.56306
No,No,1303.626132,40010.46516
No,Yes,240.1013667,21142.0419
No,Yes,326.4386248,21109.43181
No,No,562.8019307,41934.59733331661
No,No,531.4863605584591,28836.19262
No,Yes,594.5443798220671,17875.339070155802
No,No,745.7338929,60180.561133940704
No,Yes,1218.638905,29899.80685
No,No,266.4604812,37622.05376
Yes,No,1899.5468415189605,46076.237109954505
No,Yes,717.601673,13729.05176
No,No,507.33459580134695,56075.10284
No,Yes,1422.774586,14044.5335
No,No,1253.699614,37645.79996
No,No,1301.650765,38918.99417
Yes,Yes,2415.316994,17429.50337
No,Yes,1367.013875,11293.46926
No,No,449.0515984,31624.90568
No,No,505.6978729424701,31971.31291
No,No,1150.458785,54982.75183
No,No,981.4922134,30385.06908
No,Yes,612.2660524,16270.83564
No,Yes,1122.292386,20351.33607
No,No,59.797071277564896,36000.07269
No,Yes,1353.011845,26207.68628
No,No,1232.233527,50731.86426
No,No,924.0131534,28803.77469
No,No,517.8245459,65501.62076
No,Yes,1795.71687,12547.82909
No,No,983.5605600314752,26050.13005
No,Yes,990.3542603,18998.09078
No,No,1529.517006,52681.70666
No,No,272.87312934717005,44249.67868
No,Yes,636.2066156132611,19468.43387
Yes,No,1751.347088,38381.5858
No,No,721.9203797,46269.83721
No,No,511.4175111,25768.28549
No,No,563.6872028,41354.35016
No,No,1110.7209223393302,47221.44762
No,No,403.0343765,48874.151164610994
No,No,430.09042329107695,29246.377092926203
No,No,278.4739843,33187.76893
Yes,No,2228.472283,27438.34899
No,No,1201.782617,30099.162372827403
No,No,490.7984044,44686.10315
No,Yes,792.8559724,8699.598343
No,No,870.6623709493119,37180.06765
No,Yes,1149.209836,11337.05925
No,No,493.533675,49735.56761
No,Yes,874.3483757795099,10845.01883
No,No,1097.94754,23224.12783
No,No,976.1491224,29998.36307
No,No,1373.725379,43124.21315
No,Yes,1282.762841,22360.19633
No,No,636.7284738,45649.170811133095
No,No,1823.2319218671696,24744.854056440698
No,No,605.8638006261859,34515.19566
No,No,0,27888.82603
No,No,491.5203106,37128.7743
No,No,248.3623967,37868.55976
No,No,1036.503746,37151.41064
No,No,1130.893933,35235.36568
No,Yes,1048.538983,10392.06411
No,No,1251.8885020792402,50174.32907
Yes,No,1578.847496,61220.133145994696
No,No,0,40341.33883
No,No,1531.962958,33595.43278
No,No,935.4652503,30909.93091
No,Yes,1056.181067,16873.51176
No,Yes,1060.776827,21430.79122
No,No,253.8508786,41472.12196
No,No,323.1232557,36119.42882
No,No,1051.2245647193402,31749.63903
No,Yes,925.9470583,14258.26743
No,Yes,831.2419342,13702.999925216202
No,No,280.8368683,56567.008334145496
No,Yes,1092.34255,20465.15382
No,No,702.2766270245461,49708.95525
No,No,663.0958877,32756.25991
No,No,224.7422764,25386.99487
No,No,1108.680514,60725.52684
No,Yes,0,20071.82169
No,No,352.7980607,36751.97786
No,Yes,1390.185426,21735.24694
No,No,599.647361,32471.21624
No,No,514.5454923,45763.89983091111
No,Yes,484.8943167,15883.66443
No,No,278.7204414,49231.1908
No,No,661.0557336691729,35806.05151
No,No,1110.29634,27501.12265
No,No,1306.257568,29376.44137
Yes,Yes,1966.0629664679504,17735.7788
No,No,588.5647713,33224.44475
No,No,0,42869.15883
No,No,1289.602237,35164.88976
No,No,1054.278499,50795.20662
No,No,0,43513.114661305095
No,No,897.8072418,37899.66779
No,Yes,673.7855907,13344.85695
No,No,636.3350235,49487.600894740994
No,No,412.0716146292221,48347.29698
Yes,No,1898.323497,61011.21595
No,No,1606.4036750705402,27382.32539
No,No,0,41040.19512
No,Yes,0,20157.25126
No,No,486.3844235148951,53051.72368
No,No,1738.110835,38821.626299215495
No,No,0,62746.83679
No,No,355.9366266,34730.88552
No,No,0,24818.35863
No,Yes,1925.987451,20441.67444
No,No,819.1118002,55716.54873
No,Yes,588.7567070040401,24015.96067
No,No,975.5719981,28804.00025
No,No,127.1619255,40727.554995701605
No,No,713.4368134134711,48176.42822
No,No,737.7230425,48994.812850724695
No,Yes,687.0644195,14059.45763
No,No,444.51458362563903,41957.74494
No,No,1061.284237,32839.34486
No,No,1425.495582,37189.02514
No,Yes,638.2619325,21282.65109
No,Yes,1101.444967,20936.92692
No,No,888.2445874698959,41489.19125
No,No,951.2087248,20616.0807
No,Yes,1152.0966439413498,15852.42345
No,No,883.1603000995281,27125.90696
No,No,1126.988011,47378.01918
No,No,742.8212302,34353.48791
No,Yes,1532.116645,19462.15441
No,Yes,266.7686301,28452.59827
No,Yes,310.4305997,16479.99239
No,No,1702.301357,46589.06262
No,No,649.7824955,39655.398184352205
No,No,648.3214545,45392.284027135705
No,No,995.2741519,24782.87676
No,No,330.0748824,45757.37558
No,No,1358.573433,20700.70608
Yes,No,1166.798527,30367.61086
No,No,671.6695725,26142.91161
No,Yes,484.0854836,12045.31042
No,No,1404.627553,47712.18407
No,No,617.0013869721611,54489.74386
No,Yes,964.6248897101228,21436.55559
No,No,466.579143,24719.39552
No,No,618.801159,25927.57156
No,No,1310.952365,28978.46412
No,No,123.9274635,28311.8309
No,No,786.2642191925661,45304.79336
No,No,748.2105894,46981.93176
Yes,Yes,2124.489239,12651.07432
No,Yes,326.3912434,16988.9233
No,Yes,474.8827825,14986.64329
No,No,59.9658271,24889.25459
No,No,1611.333882,47894.27665
No,No,545.6052116230339,27236.55814
No,No,0,46590.44064
No,No,1249.354139,52232.25119
